slice_file_name,class,fold,classID
Fight(106).wav,Fighting,3,2
Fight(107).wav,Fighting,3,2
Fight(108).wav,Fighting,3,2
Fight(109).wav,Fighting,3,2
Fight(11).wav,Fighting,3,2
Fight(110).wav,Fighting,3,2
Fight(111).wav,Fighting,3,2
Fight(112).wav,Fighting,3,2
Fight(113).wav,Fighting,3,2
Fight(114).wav,Fighting,3,2
Fight(115).wav,Fighting,3,2
Fight(116).wav,Fighting,3,2
Fight(117).wav,Fighting,3,2
Fight(118).wav,Fighting,3,2
Fight(119).wav,Fighting,3,2
Fight(12).wav,Fighting,3,2
Fight(120).wav,Fighting,3,2
Fight(121).wav,Fighting,3,2
Fight(122).wav,Fighting,3,2
Fight(123).wav,Fighting,3,2
Fight(124).wav,Fighting,3,2
Fight(125).wav,Fighting,3,2
Fight(126).wav,Fighting,3,2
Fight(127).wav,Fighting,3,2
Fight(128).wav,Fighting,3,2
Fight(129).wav,Fighting,3,2
Fight(13).wav,Fighting,3,2
Fight(130).wav,Fighting,3,2
Fight(131).wav,Fighting,3,2
Fight(132).wav,Fighting,3,2
Fight(133).wav,Fighting,3,2
Fight(134).wav,Fighting,3,2
Fight(135).wav,Fighting,3,2
Fight(136).wav,Fighting,3,2
Fight(137).wav,Fighting,3,2
Fight(138).wav,Fighting,3,2
Fight(139).wav,Fighting,3,2
Fight(14).wav,Fighting,3,2
Fight(140).wav,Fighting,3,2
Fight(141).wav,Fighting,3,2
Fight(142).wav,Fighting,3,2
Fight(143).wav,Fighting,3,2
Fight(144).wav,Fighting,3,2
Fight(145).wav,Fighting,3,2
Fight(146).wav,Fighting,3,2
Fight(147).wav,Fighting,3,2
Fight(148).wav,Fighting,3,2
Fight(149).wav,Fighting,3,2
Fight(15).wav,Fighting,3,2
Fight(150).wav,Fighting,3,2
Fight(151).wav,Fighting,3,2
Fight(152).wav,Fighting,3,2
Fight(153).wav,Fighting,3,2
Fight(154).wav,Fighting,3,2
Fight(155).wav,Fighting,3,2
Fight(156).wav,Fighting,3,2
Fight(157).wav,Fighting,3,2
Fight(158).wav,Fighting,3,2
Fight(159).wav,Fighting,3,2
Fight(16).wav,Fighting,3,2
Fight(160).wav,Fighting,3,2
Fight(161).wav,Fighting,3,2
Fight(162).wav,Fighting,3,2
Fight(163).wav,Fighting,3,2
Fight(164).wav,Fighting,3,2
Fight(165).wav,Fighting,3,2
Fight(166).wav,Fighting,3,2
Fight(167).wav,Fighting,3,2
Fight(168).wav,Fighting,3,2
Fight(169).wav,Fighting,3,2
Fight(17).wav,Fighting,3,2
Fight(170).wav,Fighting,3,2
Fight(171).wav,Fighting,3,2
Fight(172).wav,Fighting,3,2
Fight(173).wav,Fighting,3,2
Fight(174).wav,Fighting,3,2
Fight(175).wav,Fighting,3,2
Fight(176).wav,Fighting,3,2
Fight(177).wav,Fighting,3,2
Fight(178).wav,Fighting,3,2
Fight(179).wav,Fighting,3,2
Fight(18).wav,Fighting,3,2
Fight(180).wav,Fighting,3,2
Fight(181).wav,Fighting,3,2
Fight(182).wav,Fighting,3,2
Fight(183).wav,Fighting,3,2
Fight(184).wav,Fighting,3,2
Fight(185).wav,Fighting,3,2
Fight(186).wav,Fighting,3,2
Fight(187).wav,Fighting,3,2
Fight(188).wav,Fighting,3,2
Fight(189).wav,Fighting,3,2
Fight(19).wav,Fighting,3,2
Fight(190).wav,Fighting,3,2
Fight(191).wav,Fighting,3,2
Fight(192).wav,Fighting,3,2
Fight(193).wav,Fighting,3,2
Fight(194).wav,Fighting,3,2
Fight(195).wav,Fighting,3,2
Fight(196).wav,Fighting,3,2
Fight(197).wav,Fighting,3,2
Fight(198).wav,Fighting,3,2
Fight(199).wav,Fighting,3,2
Fight(2).wav,Fighting,3,2
Fight(20).wav,Fighting,3,2
Fight(200).wav,Fighting,3,2
Fight(201).wav,Fighting,3,2
Fight(202).wav,Fighting,3,2
Fight(203).wav,Fighting,3,2
Fight(204).wav,Fighting,3,2
Fight(205).wav,Fighting,3,2
Fight(206).wav,Fighting,3,2
Fight(207).wav,Fighting,3,2
Fight(208).wav,Fighting,3,2
Fight(209).wav,Fighting,3,2
Fight(21).wav,Fighting,3,2
Fight(210).wav,Fighting,3,2
Fight(211).wav,Fighting,3,2
Fight(212).wav,Fighting,3,2
Fight(213).wav,Fighting,3,2
Fight(214).wav,Fighting,3,2
Fight(215).wav,Fighting,3,2
Fight(216).wav,Fighting,3,2
Fight(217).wav,Fighting,3,2
Fight(218).wav,Fighting,3,2
Fight(219).wav,Fighting,3,2
Fight(22).wav,Fighting,3,2
Fight(220).wav,Fighting,3,2
Fight(221).wav,Fighting,3,2
Fight(222).wav,Fighting,3,2
Fight(223).wav,Fighting,3,2
Fight(224).wav,Fighting,3,2
Fight(225).wav,Fighting,3,2
Fight(226).wav,Fighting,3,2
Fight(227).wav,Fighting,3,2
Fight(228).wav,Fighting,3,2
Fight(229).wav,Fighting,3,2
Fight(23).wav,Fighting,3,2
Fight(230).wav,Fighting,3,2
Fight(231).wav,Fighting,3,2
Fight(232).wav,Fighting,3,2
Fight(233).wav,Fighting,3,2
Fight(234).wav,Fighting,3,2
Fight(235).wav,Fighting,3,2
Fight(236).wav,Fighting,3,2
Fight(237).wav,Fighting,3,2
Fight(238).wav,Fighting,3,2
Fight(239).wav,Fighting,3,2
Fight(24).wav,Fighting,3,2
Fight(240).wav,Fighting,3,2
Fight(241).wav,Fighting,3,2
Fight(242).wav,Fighting,3,2
Fight(243).wav,Fighting,3,2
Fight(244).wav,Fighting,3,2
Fight(245).wav,Fighting,3,2
Fight(246).wav,Fighting,3,2
Fight(247).wav,Fighting,3,2
Fight(248).wav,Fighting,3,2
Fight(249).wav,Fighting,3,2
Fight(25).wav,Fighting,3,2
Fight(250).wav,Fighting,3,2
Fight(251).wav,Fighting,3,2
Fight(252).wav,Fighting,3,2
Fight(253).wav,Fighting,3,2
Fight(254).wav,Fighting,3,2
Fight(255).wav,Fighting,3,2
Fight(256).wav,Fighting,3,2
Fight(257).wav,Fighting,3,2
Fight(258).wav,Fighting,3,2
Fight(259).wav,Fighting,3,2
Fight(26).wav,Fighting,3,2
Fight(260).wav,Fighting,3,2
Fight(261).wav,Fighting,3,2
Fight(262).wav,Fighting,3,2
Fight(263).wav,Fighting,3,2
Fight(264).wav,Fighting,3,2
Fight(265).wav,Fighting,3,2
Fight(266).wav,Fighting,3,2
Fight(267).wav,Fighting,3,2
Fight(268).wav,Fighting,3,2
Fight(269).wav,Fighting,3,2
Fight(27).wav,Fighting,3,2
Fight(270).wav,Fighting,3,2
Fight(271).wav,Fighting,3,2
Fight(272).wav,Fighting,3,2
Fight(273).wav,Fighting,3,2
Fight(274).wav,Fighting,3,2
Fight(275).wav,Fighting,3,2
Fight(276).wav,Fighting,3,2
Fight(277).wav,Fighting,3,2
Fight(278).wav,Fighting,3,2
Fight(279).wav,Fighting,3,2
Fight(28).wav,Fighting,3,2
Fight(280).wav,Fighting,3,2
Fight(281).wav,Fighting,3,2
Fight(282).wav,Fighting,3,2
Fight(283).wav,Fighting,3,2
Fight(284).wav,Fighting,3,2
Fight(285).wav,Fighting,3,2
Fight(286).wav,Fighting,3,2
Fight(287).wav,Fighting,3,2
Fight(288).wav,Fighting,3,2
Fight(289).wav,Fighting,3,2
Fight(29).wav,Fighting,3,2
Fight(290).wav,Fighting,3,2
Fight(291).wav,Fighting,3,2
Fight(292).wav,Fighting,3,2
Fight(293).wav,Fighting,3,2
Fight(294).wav,Fighting,3,2
Fight(295).wav,Fighting,3,2
Fight(296).wav,Fighting,3,2
Fight(297).wav,Fighting,3,2
Fight(298).wav,Fighting,3,2
Fight(299).wav,Fighting,3,2
Fight(3).wav,Fighting,3,2
Fight(30).wav,Fighting,3,2
Fight(300).wav,Fighting,3,2
Fight(301).wav,Fighting,3,2
Fight(302).wav,Fighting,3,2
Fight(303).wav,Fighting,3,2
Fight(304).wav,Fighting,3,2
Fight(305).wav,Fighting,3,2
Fight(306).wav,Fighting,3,2
Fight(307).wav,Fighting,3,2
Fight(308).wav,Fighting,3,2
Fight(309).wav,Fighting,3,2
Fight(31).wav,Fighting,3,2
Fight(310).wav,Fighting,3,2
Fight(311).wav,Fighting,3,2
Fight(312).wav,Fighting,3,2
Fight(313).wav,Fighting,3,2
Fight(314).wav,Fighting,3,2
Fight(315).wav,Fighting,3,2
Fight(316).wav,Fighting,3,2
Fight(317).wav,Fighting,3,2
Fight(318).wav,Fighting,3,2
Fight(319).wav,Fighting,3,2
Fight(32).wav,Fighting,3,2
Fight(320).wav,Fighting,3,2
Fight(321).wav,Fighting,3,2
Fight(322).wav,Fighting,3,2
Fight(323).wav,Fighting,3,2
Fight(324).wav,Fighting,3,2
Fight(325).wav,Fighting,3,2
Fight(326).wav,Fighting,3,2
Fight(327).wav,Fighting,3,2
Fight(328).wav,Fighting,3,2
Fight(329).wav,Fighting,3,2
Fight(33).wav,Fighting,3,2
Fight(330).wav,Fighting,3,2
Fight(331).wav,Fighting,3,2
Fight(332).wav,Fighting,3,2
Fight(333).wav,Fighting,3,2
Fight(334).wav,Fighting,3,2
Fight(335).wav,Fighting,3,2
Fight(336).wav,Fighting,3,2
Fight(337).wav,Fighting,3,2
Fight(338).wav,Fighting,3,2
Fight(339).wav,Fighting,3,2
Fight(34).wav,Fighting,3,2
Fight(340).wav,Fighting,3,2
Fight(341).wav,Fighting,3,2
Fight(342).wav,Fighting,3,2
Fight(343).wav,Fighting,3,2
Fight(344).wav,Fighting,3,2
Fight(345).wav,Fighting,3,2
Fight(346).wav,Fighting,3,2
Fight(347).wav,Fighting,3,2
Fight(348).wav,Fighting,3,2
Fight(349).wav,Fighting,3,2
Fight(35).wav,Fighting,3,2
Fight(350).wav,Fighting,3,2
Fight(351).wav,Fighting,3,2
Fight(352).wav,Fighting,3,2
Fight(353).wav,Fighting,3,2
Fight(354).wav,Fighting,3,2
Fight(355).wav,Fighting,3,2
Fight(356).wav,Fighting,3,2
Fight(357).wav,Fighting,3,2
Fight(358).wav,Fighting,3,2
Fight(359).wav,Fighting,3,2
Fight(36).wav,Fighting,3,2
Fight(360).wav,Fighting,3,2
Fight(361).wav,Fighting,3,2
Fight(362).wav,Fighting,3,2
Fight(363).wav,Fighting,3,2
Fight(364).wav,Fighting,3,2
Fight(365).wav,Fighting,3,2
Fight(366).wav,Fighting,3,2
Fight(367).wav,Fighting,3,2
Fight(368).wav,Fighting,3,2
Fight(369).wav,Fighting,3,2
Fight(37).wav,Fighting,3,2
Fight(370).wav,Fighting,3,2
Fight(371).wav,Fighting,3,2
Fight(372).wav,Fighting,3,2
Fight(373).wav,Fighting,3,2
Fight(374).wav,Fighting,3,2
Fight(375).wav,Fighting,3,2
Fight(376).wav,Fighting,3,2
Fight(377).wav,Fighting,3,2
Fight(378).wav,Fighting,3,2
Fight(379).wav,Fighting,3,2
Fight(38).wav,Fighting,3,2
Fight(380).wav,Fighting,3,2
Fight(381).wav,Fighting,3,2
Fight(382).wav,Fighting,3,2
Fight(383).wav,Fighting,3,2
Fight(384).wav,Fighting,3,2
Fight(385).wav,Fighting,3,2
Fight(386).wav,Fighting,3,2
Fight(387).wav,Fighting,3,2
Fight(388).wav,Fighting,3,2
Fight(389).wav,Fighting,3,2
Fight(39).wav,Fighting,3,2
Fight(390).wav,Fighting,3,2
Fight(391).wav,Fighting,3,2
Fight(392).wav,Fighting,3,2
Fight(393).wav,Fighting,3,2
Fight(394).wav,Fighting,3,2
Fight(395).wav,Fighting,3,2
Fight(396).wav,Fighting,3,2
Fight(397).wav,Fighting,3,2
Fight(398).wav,Fighting,3,2
Fight(399).wav,Fighting,3,2
Fight(4).wav,Fighting,3,2
Fight(40).wav,Fighting,3,2
Fight(400).wav,Fighting,3,2
Fight(401).wav,Fighting,3,2
Fight(402).wav,Fighting,3,2
Fight(403).wav,Fighting,3,2
Fight(404).wav,Fighting,3,2
Fight(405).wav,Fighting,3,2
Fight(406).wav,Fighting,3,2
Fight(407).wav,Fighting,3,2
Fight(408).wav,Fighting,3,2
Fight(409).wav,Fighting,3,2
Fight(41).wav,Fighting,3,2
Fight(410).wav,Fighting,3,2
Fight(411).wav,Fighting,3,2
Fight(412).wav,Fighting,3,2
Fight(413).wav,Fighting,3,2
Fight(414).wav,Fighting,3,2
Fight(415).wav,Fighting,3,2
Fight(416).wav,Fighting,3,2
Fight(417).wav,Fighting,3,2
Fight(418).wav,Fighting,3,2
Fight(419).wav,Fighting,3,2
Fight(42).wav,Fighting,3,2
Fight(420).wav,Fighting,3,2
Fight(421).wav,Fighting,3,2
Fight(422).wav,Fighting,3,2
Fight(423).wav,Fighting,3,2
Fight(424).wav,Fighting,3,2
Fight(425).wav,Fighting,3,2
Fight(426).wav,Fighting,3,2
Fight(427).wav,Fighting,3,2
Fight(428).wav,Fighting,3,2
Fight(429).wav,Fighting,3,2
Fight(43).wav,Fighting,3,2
Fight(430).wav,Fighting,3,2
Fight(431).wav,Fighting,3,2
Fight(432).wav,Fighting,3,2
Fight(433).wav,Fighting,3,2
Fight(434).wav,Fighting,3,2
Fight(435).wav,Fighting,3,2
Fight(436).wav,Fighting,3,2
Fight(437).wav,Fighting,3,2
Fight(438).wav,Fighting,3,2
Fight(439).wav,Fighting,3,2
Fight(44).wav,Fighting,3,2
Fight(440).wav,Fighting,3,2
Fight(441).wav,Fighting,3,2
Fight(442).wav,Fighting,3,2
Fight(443).wav,Fighting,3,2
Fight(444).wav,Fighting,3,2
Fight(445).wav,Fighting,3,2
Fight(446).wav,Fighting,3,2
Fight(447).wav,Fighting,3,2
Fight(448).wav,Fighting,3,2
Fight(449).wav,Fighting,3,2
Fight(45).wav,Fighting,3,2
Fight(450).wav,Fighting,3,2
Fight(451).wav,Fighting,3,2
Fight(452).wav,Fighting,3,2
Fight(453).wav,Fighting,3,2
Fight(454).wav,Fighting,3,2
Fight(455).wav,Fighting,3,2
Fight(456).wav,Fighting,3,2
Fight(457).wav,Fighting,3,2
Fight(458).wav,Fighting,3,2
Fight(459).wav,Fighting,3,2
Fight(46).wav,Fighting,3,2
Fight(460).wav,Fighting,3,2
Fight(461).wav,Fighting,3,2
Fight(462).wav,Fighting,3,2
Fight(463).wav,Fighting,3,2
Fight(464).wav,Fighting,3,2
Fight(465).wav,Fighting,3,2
Fight(466).wav,Fighting,3,2
Fight(467).wav,Fighting,3,2
Fight(468).wav,Fighting,3,2
Fight(469).wav,Fighting,3,2
Fight(47).wav,Fighting,3,2
Fight(470).wav,Fighting,3,2
Fight(471).wav,Fighting,3,2
Fight(472).wav,Fighting,3,2
Fight(473).wav,Fighting,3,2
Fight(474).wav,Fighting,3,2
Fight(475).wav,Fighting,3,2
Fight(476).wav,Fighting,3,2
Fight(477).wav,Fighting,3,2
Fight(478).wav,Fighting,3,2
Fight(479).wav,Fighting,3,2
Fight(48).wav,Fighting,3,2
Fight(480).wav,Fighting,3,2
Fight(481).wav,Fighting,3,2
Fight(482).wav,Fighting,3,2
Fight(483).wav,Fighting,3,2
Fight(484).wav,Fighting,3,2
Fight(485).wav,Fighting,3,2
Fight(486).wav,Fighting,3,2
Fight(487).wav,Fighting,3,2
Fight(488).wav,Fighting,3,2
Fight(489).wav,Fighting,3,2
Fight(49).wav,Fighting,3,2
Fight(490).wav,Fighting,3,2
Fight(491).wav,Fighting,3,2
Fight(492).wav,Fighting,3,2
Fight(493).wav,Fighting,3,2
Fight(494).wav,Fighting,3,2
Fight(495).wav,Fighting,3,2
Fight(496).wav,Fighting,3,2
Fight(497).wav,Fighting,3,2
Fight(498).wav,Fighting,3,2
Fight(499).wav,Fighting,3,2
Fight(5).wav,Fighting,3,2
Fight(50).wav,Fighting,3,2
Fight(500).wav,Fighting,3,2
Fight(501).wav,Fighting,3,2
Fight(51).wav,Fighting,3,2
Fight(52).wav,Fighting,3,2
Fight(53).wav,Fighting,3,2
Fight(54).wav,Fighting,3,2
Fight(55).wav,Fighting,3,2
Fight(56).wav,Fighting,3,2
Fight(57).wav,Fighting,3,2
Fight(58).wav,Fighting,3,2
Fight(59).wav,Fighting,3,2
Fight(6).wav,Fighting,3,2
Fight(60).wav,Fighting,3,2
Fight(61).wav,Fighting,3,2
Fight(62).wav,Fighting,3,2
Fight(63).wav,Fighting,3,2
Fight(64).wav,Fighting,3,2
Fight(65).wav,Fighting,3,2
Fight(66).wav,Fighting,3,2
Fight(67).wav,Fighting,3,2
Fight(68).wav,Fighting,3,2
Fight(69).wav,Fighting,3,2
Fight(7).wav,Fighting,3,2
Fight(70).wav,Fighting,3,2
Fight(71).wav,Fighting,3,2
Fight(72).wav,Fighting,3,2
Fight(73).wav,Fighting,3,2
Fight(74).wav,Fighting,3,2
Fight(75).wav,Fighting,3,2
Fight(76).wav,Fighting,3,2
Fight(77).wav,Fighting,3,2
Fight(78).wav,Fighting,3,2
Fight(79).wav,Fighting,3,2
Fight(8).wav,Fighting,3,2
Fight(80).wav,Fighting,3,2
Fight(81).wav,Fighting,3,2
Fight(82).wav,Fighting,3,2
Fight(83).wav,Fighting,3,2
Fight(84).wav,Fighting,3,2
Fight(85).wav,Fighting,3,2
Fight(86).wav,Fighting,3,2
Fight(87).wav,Fighting,3,2
Fight(88).wav,Fighting,3,2
Fight(89).wav,Fighting,3,2
Fight(9).wav,Fighting,3,2
Fight(90).wav,Fighting,3,2
Fight(91).wav,Fighting,3,2
Fight(92).wav,Fighting,3,2
Fight(93).wav,Fighting,3,2
Fight(94).wav,Fighting,3,2
Fight(95).wav,Fighting,3,2
Fight(96).wav,Fighting,3,2
Fight(97).wav,Fighting,3,2
Fight(98).wav,Fighting,3,2
Fight(99).wav,Fighting,3,2
Hpy(0).wav,Happy,4,3
Hpy(1).wav,Happy,4,3
Hpy(10).wav,Happy,4,3
Hpy(100).wav,Happy,4,3
Hpy(101).wav,Happy,4,3
Hpy(102).wav,Happy,4,3
Hpy(103).wav,Happy,4,3
Hpy(104).wav,Happy,4,3
Hpy(105).wav,Happy,4,3
Hpy(106).wav,Happy,4,3
Hpy(107).wav,Happy,4,3
Hpy(108).wav,Happy,4,3
Hpy(109).wav,Happy,4,3
Hpy(11).wav,Happy,4,3
Hpy(110).wav,Happy,4,3
Hpy(111).wav,Happy,4,3
Hpy(112).wav,Happy,4,3
Hpy(113).wav,Happy,4,3
Hpy(114).wav,Happy,4,3
Hpy(115).wav,Happy,4,3
Hpy(116).wav,Happy,4,3
Hpy(117).wav,Happy,4,3
Hpy(118).wav,Happy,4,3
Hpy(119).wav,Happy,4,3
Hpy(12).wav,Happy,4,3
Hpy(120).wav,Happy,4,3
Hpy(121).wav,Happy,4,3
Hpy(122).wav,Happy,4,3
Hpy(123).wav,Happy,4,3
Hpy(124).wav,Happy,4,3
Hpy(125).wav,Happy,4,3
Hpy(126).wav,Happy,4,3
Hpy(127).wav,Happy,4,3
Hpy(128).wav,Happy,4,3
Hpy(129).wav,Happy,4,3
Hpy(13).wav,Happy,4,3
Hpy(130).wav,Happy,4,3
Hpy(131).wav,Happy,4,3
Hpy(132).wav,Happy,4,3
Hpy(133).wav,Happy,4,3
Hpy(134).wav,Happy,4,3
Hpy(135).wav,Happy,4,3
Hpy(136).wav,Happy,4,3
Hpy(137).wav,Happy,4,3
Hpy(138).wav,Happy,4,3
Hpy(139).wav,Happy,4,3
Hpy(14).wav,Happy,4,3
Hpy(140).wav,Happy,4,3
Hpy(141).wav,Happy,4,3
Hpy(142).wav,Happy,4,3
Hpy(143).wav,Happy,4,3
Hpy(144).wav,Happy,4,3
Hpy(145).wav,Happy,4,3
Hpy(146).wav,Happy,4,3
Hpy(147).wav,Happy,4,3
Hpy(148).wav,Happy,4,3
Hpy(149).wav,Happy,4,3
Hpy(15).wav,Happy,4,3
Hpy(150).wav,Happy,4,3
Hpy(151).wav,Happy,4,3
Hpy(152).wav,Happy,4,3
Hpy(153).wav,Happy,4,3
Hpy(154).wav,Happy,4,3
Hpy(155).wav,Happy,4,3
Hpy(156).wav,Happy,4,3
Hpy(157).wav,Happy,4,3
Hpy(158).wav,Happy,4,3
Hpy(159).wav,Happy,4,3
Hpy(16).wav,Happy,4,3
Hpy(160).wav,Happy,4,3
Hpy(161).wav,Happy,4,3
Hpy(162).wav,Happy,4,3
Hpy(163).wav,Happy,4,3
Hpy(164).wav,Happy,4,3
Hpy(165).wav,Happy,4,3
Hpy(166).wav,Happy,4,3
Hpy(167).wav,Happy,4,3
Hpy(168).wav,Happy,4,3
Hpy(169).wav,Happy,4,3
Hpy(17).wav,Happy,4,3
Hpy(170).wav,Happy,4,3
Hpy(171).wav,Happy,4,3
Hpy(172).wav,Happy,4,3
Hpy(173).wav,Happy,4,3
Hpy(174).wav,Happy,4,3
Hpy(175).wav,Happy,4,3
Hpy(176).wav,Happy,4,3
Hpy(177).wav,Happy,4,3
Hpy(178).wav,Happy,4,3
Hpy(179).wav,Happy,4,3
Hpy(18).wav,Happy,4,3
Hpy(180).wav,Happy,4,3
Hpy(181).wav,Happy,4,3
Hpy(182).wav,Happy,4,3
Hpy(183).wav,Happy,4,3
Hpy(184).wav,Happy,4,3
Hpy(185).wav,Happy,4,3
Hpy(186).wav,Happy,4,3
Hpy(187).wav,Happy,4,3
Hpy(188).wav,Happy,4,3
Hpy(189).wav,Happy,4,3
Hpy(19).wav,Happy,4,3
Hpy(190).wav,Happy,4,3
Hpy(191).wav,Happy,4,3
Hpy(192).wav,Happy,4,3
Hpy(193).wav,Happy,4,3
Hpy(194).wav,Happy,4,3
Hpy(195).wav,Happy,4,3
Hpy(196).wav,Happy,4,3
Hpy(197).wav,Happy,4,3
Hpy(198).wav,Happy,4,3
Hpy(199).wav,Happy,4,3
Hpy(2).wav,Happy,4,3
Hpy(20).wav,Happy,4,3
Hpy(200).wav,Happy,4,3
Hpy(201).wav,Happy,4,3
Hpy(202).wav,Happy,4,3
Hpy(203).wav,Happy,4,3
Hpy(204).wav,Happy,4,3
Hpy(205).wav,Happy,4,3
Hpy(206).wav,Happy,4,3
Hpy(207).wav,Happy,4,3
Hpy(208).wav,Happy,4,3
Hpy(209).wav,Happy,4,3
Hpy(21).wav,Happy,4,3
Hpy(210).wav,Happy,4,3
Hpy(211).wav,Happy,4,3
Hpy(212).wav,Happy,4,3
Hpy(213).wav,Happy,4,3
Hpy(214).wav,Happy,4,3
Hpy(215).wav,Happy,4,3
Hpy(216).wav,Happy,4,3
Hpy(217).wav,Happy,4,3
Hpy(218).wav,Happy,4,3
Hpy(219).wav,Happy,4,3
Hpy(22).wav,Happy,4,3
Hpy(220).wav,Happy,4,3
Hpy(221).wav,Happy,4,3
Hpy(222).wav,Happy,4,3
Hpy(223).wav,Happy,4,3
Hpy(224).wav,Happy,4,3
Hpy(225).wav,Happy,4,3
Hpy(226).wav,Happy,4,3
Hpy(227).wav,Happy,4,3
Hpy(228).wav,Happy,4,3
Hpy(229).wav,Happy,4,3
Hpy(23).wav,Happy,4,3
Hpy(230).wav,Happy,4,3
Hpy(231).wav,Happy,4,3
Hpy(232).wav,Happy,4,3
Hpy(233).wav,Happy,4,3
Hpy(234).wav,Happy,4,3
Hpy(235).wav,Happy,4,3
Hpy(236).wav,Happy,4,3
Hpy(237).wav,Happy,4,3
Hpy(238).wav,Happy,4,3
Hpy(239).wav,Happy,4,3
Hpy(24).wav,Happy,4,3
Hpy(240).wav,Happy,4,3
Hpy(241).wav,Happy,4,3
Hpy(242).wav,Happy,4,3
Hpy(243).wav,Happy,4,3
Hpy(244).wav,Happy,4,3
Hpy(245).wav,Happy,4,3
Hpy(246).wav,Happy,4,3
Hpy(247).wav,Happy,4,3
Hpy(248).wav,Happy,4,3
Hpy(249).wav,Happy,4,3
Hpy(25).wav,Happy,4,3
Hpy(250).wav,Happy,4,3
Hpy(251).wav,Happy,4,3
Hpy(252).wav,Happy,4,3
Hpy(253).wav,Happy,4,3
Hpy(254).wav,Happy,4,3
Hpy(255).wav,Happy,4,3
Hpy(256).wav,Happy,4,3
Hpy(257).wav,Happy,4,3
Hpy(258).wav,Happy,4,3
Hpy(259).wav,Happy,4,3
Hpy(26).wav,Happy,4,3
Hpy(260).wav,Happy,4,3
Hpy(261).wav,Happy,4,3
Hpy(262).wav,Happy,4,3
Hpy(263).wav,Happy,4,3
Hpy(264).wav,Happy,4,3
Hpy(265).wav,Happy,4,3
Hpy(266).wav,Happy,4,3
Hpy(267).wav,Happy,4,3
Hpy(268).wav,Happy,4,3
Hpy(269).wav,Happy,4,3
Hpy(27).wav,Happy,4,3
Hpy(270).wav,Happy,4,3
Hpy(271).wav,Happy,4,3
Hpy(272).wav,Happy,4,3
Hpy(273).wav,Happy,4,3
Hpy(274).wav,Happy,4,3
Hpy(275).wav,Happy,4,3
Hpy(276).wav,Happy,4,3
Hpy(277).wav,Happy,4,3
Hpy(278).wav,Happy,4,3
Hpy(279).wav,Happy,4,3
Hpy(28).wav,Happy,4,3
Hpy(280).wav,Happy,4,3
Hpy(281).wav,Happy,4,3
Hpy(282).wav,Happy,4,3
Hpy(283).wav,Happy,4,3
Hpy(284).wav,Happy,4,3
Hpy(285).wav,Happy,4,3
Hpy(286).wav,Happy,4,3
Hpy(287).wav,Happy,4,3
Hpy(288).wav,Happy,4,3
Hpy(289).wav,Happy,4,3
Hpy(29).wav,Happy,4,3
Hpy(290).wav,Happy,4,3
Hpy(291).wav,Happy,4,3
Hpy(292).wav,Happy,4,3
Hpy(293).wav,Happy,4,3
Hpy(294).wav,Happy,4,3
Hpy(295).wav,Happy,4,3
Hpy(296).wav,Happy,4,3
Hpy(297).wav,Happy,4,3
Hpy(298).wav,Happy,4,3
Hpy(299).wav,Happy,4,3
Hpy(3).wav,Happy,4,3
Hpy(30).wav,Happy,4,3
Hpy(300).wav,Happy,4,3
Hpy(301).wav,Happy,4,3
Hpy(302).wav,Happy,4,3
Hpy(303).wav,Happy,4,3
Hpy(304).wav,Happy,4,3
Hpy(305).wav,Happy,4,3
Hpy(306).wav,Happy,4,3
Hpy(307).wav,Happy,4,3
Hpy(308).wav,Happy,4,3
Hpy(309).wav,Happy,4,3
Hpy(31).wav,Happy,4,3
Hpy(310).wav,Happy,4,3
Hpy(311).wav,Happy,4,3
Hpy(312).wav,Happy,4,3
Hpy(313).wav,Happy,4,3
Hpy(314).wav,Happy,4,3
Hpy(315).wav,Happy,4,3
Hpy(316).wav,Happy,4,3
Hpy(317).wav,Happy,4,3
Hpy(318).wav,Happy,4,3
Hpy(319).wav,Happy,4,3
Hpy(32).wav,Happy,4,3
Hpy(320).wav,Happy,4,3
Hpy(321).wav,Happy,4,3
Hpy(322).wav,Happy,4,3
Hpy(323).wav,Happy,4,3
Hpy(324).wav,Happy,4,3
Hpy(325).wav,Happy,4,3
Hpy(326).wav,Happy,4,3
Hpy(327).wav,Happy,4,3
Hpy(328).wav,Happy,4,3
Hpy(329).wav,Happy,4,3
Hpy(33).wav,Happy,4,3
Hpy(330).wav,Happy,4,3
Hpy(331).wav,Happy,4,3
Hpy(332).wav,Happy,4,3
Hpy(333).wav,Happy,4,3
Hpy(334).wav,Happy,4,3
Hpy(335).wav,Happy,4,3
Hpy(336).wav,Happy,4,3
Hpy(337).wav,Happy,4,3
Hpy(338).wav,Happy,4,3
Hpy(339).wav,Happy,4,3
Hpy(34).wav,Happy,4,3
Hpy(340).wav,Happy,4,3
Hpy(341).wav,Happy,4,3
Hpy(342).wav,Happy,4,3
Hpy(343).wav,Happy,4,3
Hpy(344).wav,Happy,4,3
Hpy(345).wav,Happy,4,3
Hpy(346).wav,Happy,4,3
Hpy(347).wav,Happy,4,3
Hpy(348).wav,Happy,4,3
Hpy(349).wav,Happy,4,3
Hpy(35).wav,Happy,4,3
Hpy(350).wav,Happy,4,3
Hpy(351).wav,Happy,4,3
Hpy(352).wav,Happy,4,3
